name,jurisdiction,jurisdictionType,entityType,status,birthyear,zipcode
INTEREAL PROPERTIES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90210
"LEWIS CARPET MILLS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1977,90017
ASTEC ELECTRONICS (U.S.A.) LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS U.S. ASTEC ELECTRONICS,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
HERMES INVESTMENT CO. N.V. WHICH WILL DO BUSINESS IN CALIFORNIA AS HERMES PACIFIC,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
"THE T-SHIRTERY, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1977,90210
STATE BANK OF INDIA,INDIA,world,Statement & Designation By Foreign Corporation,Active,1977,90017
MERCURE COMPANY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1977,90017
BAKERSFIELD RANCH INVESTMENTS INC.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
SYSTEMS DESIGN INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1977,91304
AMERICAN FINE WIRE CORPORATION,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1977,90017
"TIX - BY - PHONE, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1977,90069
"GLOBE PARKING (U. S.), INC.",CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
BELVEDERE CORPORATION N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90049
LOD CORPORATION N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90049
BANK MELLI IRAN,IRAN,world,Statement & Designation By Foreign Corporation,Surrendered,1977,91206
OBAYASHI CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Active,1977,90017
ARCHINVEST CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
"LOS ALTOS SHOPPING CENTRE CORPORATION, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1977,90017
"REFA REAL ESTATE, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90212
SCICON NORTH AMERICA LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
FOOD SYSTEMS DEVELOPMENT CORPORATION LIMITED,LIECHTENSTEIN,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
"GAY & TAYLOR, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
KEVIN SHANNON TRAVEL LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1978,91201
HANFOR FARM N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
TELEPOOL GMBH,GERMANY,world,Statement & Designation By Foreign Corporation,Forfeited,1994,90403
GIPSY MOTH N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
KONINKLIJKE ZAAIZAADBEDRIJVEN GEBROEDERS SLUIS B.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
ZEALUND CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90049
"MORAINE INVESTMENTS, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
"TILLINGHAST, NELSON & WARREN, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
RICH WIND INVESTMENT N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90067
TIGER MOTH N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,91754
PEPINE CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90071
MONTEROS INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,91754
MACDANIEL INVESTMENT & DEVELOPMENT COMPANY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,91754
EVIAN DEVELOPMENT N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1977,90024
NATIONAL AUSTRALIA BANK LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
"FILM VENTURES INTERNATIONAL, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1977,91436
VICKLUND PACIFIC CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90049
SCARBOROUGH N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1977,90017
THE HANIL BANK LIMITED,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1977,90019
GERALDTON N. V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90212
MASLIN INVESTMENTS N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90212
MICROMERITICS INSTRUMENT CORPORATION,GEORGIA,world,Statement & Designation By Foreign Corporation,Active,1978,90017
PROBITY INTERNATIONAL CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90049
MONT PELERIN CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90049
"VISALIA CORPORATION N.V., CO., A NETHERLAND ANTILLES CORPORATION",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90401
SYNCOPE N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90212
ART OBJECTS ASIAN LTD.,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90631
EDSON'S INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90248
JARNEL INVESTMENTS LIMITED,JERSEY,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90071
BRAUSE INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90248
NYGARD N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90248
SWANSEA N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
BANCO DE LA PROVINCIA DE BUENOS AIRES,ARGENTINA,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
LARGON N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90212
"BANCA SERFIN, S.A.",MEXICO,world,Statement & Designation By Foreign Corporation,Surrendered,1978,91803
ALBEWARLE CORPORATION,LIBERIA,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90036
JIG COMPANY LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS GIFOR,LIBERIA,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90048
"HAK WON PUBLISHING CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1978,90040
"FIVE TEN OLIVE CORPORATION, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
SHEELA N. V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90808
TAMERLO INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Inactive,1978,90067
CASPIAN REALTY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90024
"ZUREIT HOLDINGS, LIMITED",CANADA,world,Statement & Designation By Foreign Corporation,Active,1978,90064
"AKIRA INDUSTRIES CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
DARSO N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90024
AGLOR PROPERTIES N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90212
"TALISMAN RECORDS, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90069
"EAST HIGHLANDS COMPANY,N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
SHENANGO CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90024
WESTPORT N.V. WHICH WILL DO BUSINESS IN THE STATE OF CALIFORNIA AS W. P. LTD.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90071
HIGHWAY BEND N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90071
GRAND ENTERPRISE N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90024
REDDICK INVESTMENTS N. V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90036
ADRIA INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90067
GAVELLON CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
PORTAG N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
STIRLING N. V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
EFINPARKCORPORATION N. V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
COPPERFIELD INVESTMENT & DEVELOPMENT COMPANY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,91754
"VAJANDER, S. A.",PANAMA,world,Statement & Designation By Foreign Corporation,Forfeited,1978,91364
DARRIGO CONSOLIDATED HOLDINGS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
DIVAGO B.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
BANCO DE LA NACION ARGENTINA,ARGENTINA,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
MAGDALENIAN INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90067
CALFARM PROPRIETARY LTD. N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
LITTLE ACORN PROPERTIES N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90064
NEW ZEALAND EXPORT-IMPORT CORPORATION,NEW ZEALAND,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90067
DISTRIBUTION SERVICES LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS CON DIS (U.S.A.) LTD.,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90280
"TOKOSHA CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1978,91311
"CORPORACION NACIONAL CINEMATOGRAFICA DE TRABAJADORES Y ESTADO DOS, SOCIEDAD ANONIMA DE CAPITAL VARIABLE",MEXICO,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90036
DOWVERT INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90067
BARRANCA PROPERTIES N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
OSMUND HOLDINGS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
FERNWAY INVESTMENTS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1978,90017
"THOMASTON MILLS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90040
"DYMENT, LIMITED",CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1978,90017
ACT DEVELOPMENT CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
SOUTHERN TELEPHONE SUPPLY COMPANY,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
"CONCESSIONS INTERNATIONAL, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS CONCESSIONS INTERNATIONAL, INC. OF ATLANTA",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
"AMBULATORY SERVICES OF AMERICA, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
UNALA INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1979,91011
"LAWTEX INDUSTRIES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
"BANCA NAZIONALE DEL LAVORO, S.P.A.",ITALY,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
"MARIA VINEYARD, N.V.",NETHERLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90401
REVA REALTY CORP. N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90048
MANTILL INCORPORATED,LIBERIA,world,Statement & Designation By Foreign Corporation,Forfeited,1979,91108
"CITIES IN SCHOOLS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
"THE WAN SHANG OVERSEA INVESTMENT COMPANY, LIMITED",HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1979,91007
SWIRE MAGNETICS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
BORNEMOUTH N.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1979,91723
METALUX CORPORATION,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
DOBSON & THOMAS LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90272
BEESTON CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,91754
PCL CONSTRUCTION LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
VESPER INVESTMENT COMPANY LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS 'AMERICA VESPER INVESTMENT COMPANY LIMITED',HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,1979,91030
ERLI N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90014
SUNFARM PROPRIETARY LTD. N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
"PETERVEST, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
CANADAIR SERVICES LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90602
"RIATA INVESTMENT COMPANY ESTABLISHMENT, WHICH WILL DO BUSINESS IN CALIFORNIA AS ""SUREHAM, INC.""",LIECHTENSTEIN,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90048
"CAYON PROPERTIES, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,91101
BONANZA ENGINEERING INC.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
"EQUATOR PRODUCTIONS, N.V. WHICH WILL DO BUSINESS IN CALIFORNIA AS E.Q. PRODUCTIONS",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
"INTERNATIONAL LAND CORPORATION LTD., WHICH WILL DO BUSINESS IN CALIFORNIA AS PANORAMA ESTATES COMPANY",CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
DOMGLAS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
LICHER N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90014
NORMAVEST N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
A. G. BECKER PARIBAS PUERTO RICO INCORPORATED,PUERTO RICO,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
MONTEMAR INVESTMENT COMPANY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90017
SEVEN CONTINENTS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1979,91748
KASIKORNBANK PUBLIC COMPANY LIMITED,THAILAND,world,Statement & Designation By Foreign Corporation,Active,1979,90017
BOVIS GAMMON N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
TEXMAN SPORTSWEAR LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,1979,90021
"FRONTERA FILMS, S.A.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90036
ROGAN INVESTMENT LIMITED,LIBERIA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,91754
89704 CANADA LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90058
COLIMA INVESTMENTS N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90210
"H. AND H. PROPERTIES, LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS KINGS ROAD, LTD.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90266
BANQUE PARIBAS,FRANCE,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90067
"HOLLIS LANGUAGE CENTER, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90504
"MULTIBANCO COMERMEX, S.A.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1979,90017
W.F.E. (U.S.) PTY. LTD.,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,1979,91103
GENERAL CITY LAND AND INVESTMENTS CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90049
WING MING PROPERTIES (U.S.A.) LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Active,1979,91030
TOKYO ELECTRIC U.S.A. INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90248
"CENTURY INVESTMENTS, INC., WHICH WILL DO BUSINESS IN CALIFORNIA AS BARAB, INC.",LIBERIA,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90067
"BERTOL HOLDINGS, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90601
"CODA & CO. N.V., A NETHERLANDS ANTILLES CORPORATION, WHICH WILL DO BUSINESS IN THE STATE OF CALIFORNIA AS DAVID TONG & CO.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1979,90012
